Entrez.Gene,Symbol,metaZscore,metaPval,effect,Pval.adj,Bonferroni,maxFC,avgFC,BraakR,atrophyR
23411,SIRT1,4.996024296,5.85E-07,+++++-,5.38E-06,0.013770766,1.41,1.15,,0.5363
81888,HYI,4.995817625,5.86E-07,+++++?,5.39E-06,0.013785523,1.35,1.16,,0.4873
10783,NEK6,4.995605049,5.87E-07,+-++++,5.39E-06,0.013800718,1.41,1.16,,0.4484
114036,C21orf82,4.995296737,5.87E-07,???+++,5.40E-06,0.013822785,1.20,1.15,,0.5244
85021,REPS1,-4.994997797,5.88E-07,+----+,5.40E-06,0.013844214,0.79,0.92,,
256691,MAMDC2,4.994867207,5.89E-07,++?+++,5.40E-06,0.013853585,1.20,1.15,,
1368,CPM,4.994862427,5.89E-07,++++++,5.40E-06,0.013853928,1.57,1.23,0.6294,0.5059
7547,ZIC3,4.994298274,5.91E-07,?+?+++,5.42E-06,0.013894483,1.22,1.10,,0.5468
2222,FDFT1,4.993676629,5.92E-07,++++++,5.43E-06,0.013939303,2.02,1.27,0.6194,0.4959
84222,TMEM191A,-4.993267629,5.94E-07,--?---,5.44E-06,0.013968867,0.72,0.88,,-0.4816
200197,C1orf126,-4.993203913,5.94E-07,???---,5.44E-06,0.013973479,0.93,0.95,,
3128,HLA-DRB6,4.992503999,5.96E-07,???++?,5.46E-06,0.014024228,1.44,1.35,,
965,CD58,4.992139968,5.97E-07,++?+++,5.47E-06,0.014050694,1.29,1.17,,0.5137
3188,HNRPH2,-4.992041623,5.97E-07,???--?,5.47E-06,0.014057852,0.90,0.92,,
64855,FAM129B,4.991899101,5.98E-07,+-?+++,5.47E-06,0.014068231,1.40,1.14,0.6263,0.5131
60684,TRAPPC11,-4.991828558,5.98E-07,--?---,5.47E-06,0.014073372,0.86,0.89,,
11162,NUDT6,-4.991025823,6.01E-07,-+?---,5.49E-06,0.014131993,0.68,0.86,,
22880,MORC2,4.990752951,6.01E-07,+++++-,5.50E-06,0.014151973,1.67,1.17,0.5898,0.4414
56107,PCDHGA9,-4.990496549,6.02E-07,???--?,5.50E-06,0.014170772,0.89,0.91,,
63910,SLC17A9,4.989920307,6.04E-07,-+?+++,5.52E-06,0.01421311,1.18,1.05,,
6993,DYNLT1,4.989579345,6.05E-07,+++++-,5.52E-06,0.014238219,1.28,1.12,0.6718,0.5484
83877,TM2D2,-4.989515946,6.05E-07,--?---,5.52E-06,0.014242892,0.50,0.79,,
91894,C11orf52,4.988908243,6.07E-07,???++?,5.54E-06,0.014287764,1.16,1.15,,
1455,CSNK1G2,4.988868727,6.07E-07,+++++-,5.54E-06,0.014290686,1.82,1.15,,
55096,EBLN2,4.988789426,6.08E-07,+++++-,5.54E-06,0.014296553,1.27,1.13,,
474344,GIMAP6,4.98876167,6.08E-07,++?++-,5.54E-06,0.014298607,1.30,1.19,,0.5196
123,PLIN2,4.988571528,6.08E-07,?++++-,5.54E-06,0.014312685,1.56,1.16,0.6557,0.5347
112970,KTI12,-4.988535609,6.08E-07,???--?,5.54E-06,0.014315346,0.87,0.91,-0.6092,-0.4846
51561,IL23A,-4.988171538,6.10E-07,???--+,5.55E-06,0.014342344,0.88,0.96,,
54931,TRMT10C,-4.986990247,6.13E-07,--?---,5.58E-06,0.014430281,0.53,0.80,,
128872,HMGB3P1,-4.986391152,6.15E-07,-??--+,5.59E-06,0.014475077,0.86,0.94,,
5395,PMS2,-4.984944789,6.20E-07,???---,5.63E-06,0.014583778,0.84,0.90,,-0.4584
9640,ZNF592,4.984399314,6.22E-07,-+?+++,5.65E-06,0.014624978,0.85,1.03,,
23508,TTC9,-4.984377209,6.22E-07,--?--+,5.65E-06,0.01462665,0.59,0.82,-0.6018,-0.5535
83940,TATDN1,-4.984015163,6.23E-07,--?---,5.65E-06,0.014654059,0.51,0.82,,
7707,ZNF148,4.983887503,6.23E-07,+++++-,5.66E-06,0.014663736,2.07,1.21,,
29089,UBE2T,-4.982579182,6.27E-07,--?---,5.69E-06,0.014763264,0.63,0.78,-0.6232,-0.5272
112714,,4.982460824,6.28E-07,???+++,5.69E-06,0.0147723,1.11,1.08,,
5745,PTH1R,4.98152486,6.31E-07,++++++,5.72E-06,0.014843942,1.51,1.19,,0.4731
29959,NRBP1,-4.980500261,6.34E-07,--?---,5.74E-06,0.014922754,0.68,0.87,-0.626,-0.4895
2587,GALR1,-4.980440539,6.34E-07,???--+,5.74E-06,0.01492736,0.78,0.89,-0.6252,-0.5208
114791,TUBGCP5,-4.980359381,6.35E-07,--?---,5.74E-06,0.014933621,0.65,0.84,-0.6154,-0.4972
84812,PLCD4,4.98033412,6.35E-07,+-+++-,5.74E-06,0.014935571,1.50,1.14,,
153277,,4.979239427,6.38E-07,???++?,5.77E-06,0.015020289,1.49,1.31,,
9215,LARGE,-4.978101421,6.42E-07,--?---,5.81E-06,0.015108851,0.69,0.83,-0.6455,-0.5648
2153,F5,4.977897726,6.43E-07,-+?++-,5.81E-06,0.015124755,1.30,1.10,,0.4435
6444,SGCD,4.977329482,6.45E-07,++?++-,5.83E-06,0.01516921,1.82,1.19,,
23191,CYFIP1,4.977243191,6.45E-07,++?+++,5.83E-06,0.015175972,1.18,1.11,,0.4716
7923,HSD17B8,-4.976901044,6.46E-07,-----+,5.83E-06,0.015202811,0.77,0.88,,
6198,RPS6KB1,4.976900967,6.46E-07,++?++-,5.83E-06,0.015202817,1.18,1.08,,0.4821
25938,HEATR5A,4.976835148,6.46E-07,++?+++,5.83E-06,0.015207985,1.33,1.19,0.6239,0.5322
80213,TM2D3,-4.976040205,6.49E-07,--?---,5.85E-06,0.01527054,0.49,0.80,-0.6012,-0.4911
10472,ZBTB18,-4.975484956,6.51E-07,++?---,5.87E-06,0.01531438,0.60,0.87,,
65243,ZFP69B,-4.974852698,6.53E-07,--?---,5.88E-06,0.015364448,0.81,0.88,,
285023,,-4.974797839,6.53E-07,???--?,5.88E-06,0.0153688,0.88,0.89,,
57143,ADCK1,-4.97468644,6.54E-07,--?---,5.89E-06,0.015377641,0.76,0.91,,
6840,SVIL,4.974086555,6.56E-07,+-?+++,5.90E-06,0.01542533,1.94,1.27,,
55544,RBM38,4.974031877,6.56E-07,++++++,5.90E-06,0.015429684,1.40,1.15,0.6035,0.5023
2532,DARC,4.973080083,6.59E-07,--++++,5.93E-06,0.015505664,1.49,1.12,,
10295,BCKDK,-4.972784676,6.60E-07,------,5.93E-06,0.015529318,0.85,0.91,,-0.4741
79813,EHMT1,4.971912146,6.63E-07,++?+++,5.96E-06,0.01559939,2.70,1.32,0.652,0.5154
55827,DCAF6,-4.971852117,6.63E-07,--?---,5.96E-06,0.015604222,0.67,0.82,-0.656,-0.5288
83856,FSD1L,-4.97175052,6.64E-07,--?---,5.96E-06,0.015612403,0.68,0.85,,
284900,TTC28-AS1,4.971336934,6.65E-07,--?++-,5.97E-06,0.01564575,1.27,1.07,,
5264,PHYH,-4.97025982,6.69E-07,--?---,6.00E-06,0.015732921,0.71,0.87,,
2259,FGF14,-4.969976343,6.70E-07,--?---,6.01E-06,0.01575594,0.62,0.77,-0.6513,-0.54
9128,PRPF4,-4.969910889,6.70E-07,------,6.01E-06,0.01576126,0.68,0.89,,
26959,HBP1,4.969685611,6.71E-07,++?+++,6.01E-06,0.015779582,1.24,1.14,0.6934,0.5786
925,CD8A,-4.969276293,6.72E-07,???--+,6.02E-06,0.015812926,0.72,0.87,-0.6437,-0.5269
8228,PNPLA4,-4.968929476,6.73E-07,--?---,6.03E-06,0.015841231,0.52,0.82,,
199990,C1orf86,4.967519905,6.78E-07,++?+++,6.07E-06,0.015956775,1.37,1.13,0.5967,0.5215
149448,,-4.966598839,6.81E-07,???--?,6.10E-06,0.016032714,0.87,0.88,,
27143,PALD1,4.96646119,6.82E-07,++?++-,6.10E-06,0.016044093,1.85,1.21,,
122416,ANKRD9,4.966301351,6.82E-07,++?+++,6.10E-06,0.016057316,1.63,1.19,,0.4904
388536,,-4.965783652,6.84E-07,???---,6.12E-06,0.016100215,0.78,0.89,,
60485,SAV1,4.965317025,6.86E-07,++?+++,6.13E-06,0.016138976,1.43,1.14,0.6316,0.5632
5154,PDGFA,4.963941546,6.91E-07,+++++-,6.17E-06,0.016253757,1.29,1.12,0.6255,0.462
56993,TOMM22,-4.963544484,6.92E-07,--?---,6.18E-06,0.016287037,0.76,0.85,-0.6644,-0.4906
6195,RPS6KA1,4.962162854,6.97E-07,++?+++,6.22E-06,0.016403352,1.23,1.11,0.5928,0.4594
26070,,-4.961734267,6.99E-07,???--?,6.23E-06,0.016439596,0.84,0.86,,
79073,TMEM109,4.961652799,6.99E-07,-+++++,6.23E-06,0.016446494,1.23,1.06,,0.4898
84261,FBXW9,-4.961474886,7.00E-07,--?--+,6.24E-06,0.016461568,0.87,0.93,-0.6881,-0.5391
662,BNIP1,-4.961378355,7.00E-07,--?---,6.24E-06,0.016469753,0.84,0.90,,
25974,MMACHC,-4.961094392,7.01E-07,-+?--+,6.25E-06,0.016493851,0.76,0.92,,-0.4511
200726,,-4.960822391,7.02E-07,???--?,6.25E-06,0.016516967,0.88,0.91,,
317649,EIF4E3,-4.960762806,7.02E-07,--?---,6.25E-06,0.016522034,0.49,0.79,-0.6005,-0.4999
29904,EEF2K,4.960576241,7.03E-07,++?+++,6.25E-06,0.016537912,1.67,1.22,0.6084,
8515,ITGA10,4.95981326,7.06E-07,???+++,6.28E-06,0.016602998,1.17,1.13,,
5213,PFKM,-4.959619541,7.06E-07,------,6.28E-06,0.016619562,0.81,0.87,-0.6379,-0.5108
55295,KLHL26,-4.959518351,7.07E-07,------,6.28E-06,0.016628221,0.92,0.94,,
442289,,-4.959423953,7.07E-07,???--?,6.28E-06,0.016636303,0.79,0.83,,
51606,ATP6V1H,-4.958735679,7.10E-07,--?---,6.30E-06,0.016695341,0.55,0.79,-0.6133,-0.5184
523,ATP6V1A,-4.958619244,7.10E-07,------,6.30E-06,0.016705349,0.50,0.71,,-0.4477
154661,RUNDC3B,-4.958435368,7.11E-07,------,6.31E-06,0.016721164,0.62,0.85,,-0.4479
5045,FURIN,4.957750463,7.13E-07,--+++-,6.33E-06,0.016780202,1.24,1.07,,
1387,CREBBP,4.957332596,7.15E-07,++++++,6.34E-06,0.01681632,1.62,1.16,,
9126,SMC3,4.956630422,7.17E-07,++?++-,6.36E-06,0.016877181,4.88,1.46,0.6423,0.5879
25849,PARM1,-4.956512445,7.18E-07,--?---,6.36E-06,0.016887427,0.48,0.73,-0.6253,-0.5375
65990,FAM173A,-4.956305716,7.18E-07,-----+,6.36E-06,0.016905397,0.84,0.94,-0.6736,-0.5232
22818,COPZ1,-4.956249026,7.19E-07,--+---,6.36E-06,0.016910327,0.67,0.90,,
196541,METTL21C,-4.955822605,7.20E-07,--?---,6.38E-06,0.016947461,0.74,0.82,,
85460,ZNF518B,-4.954141645,7.27E-07,--?---,6.43E-06,0.017094609,0.76,0.88,,-0.4645
199692,ZNF627,-4.953789618,7.28E-07,------,6.44E-06,0.01712558,0.76,0.90,,
80235,PIGZ,-4.953669973,7.28E-07,------,6.44E-06,0.017136119,0.78,0.87,,-0.5255
259232,NALCN,-4.953532427,7.29E-07,--?---,6.44E-06,0.017148242,0.68,0.85,-0.6053,-0.4711
283431,GAS2L3,4.952434066,7.33E-07,++?++-,6.48E-06,0.017245347,1.42,1.16,,
440321,,-4.952329454,7.33E-07,???--?,6.48E-06,0.017254623,0.65,0.72,,
5930,RBBP6,4.952041981,7.34E-07,+++++-,6.48E-06,0.017280139,2.07,1.20,0.6416,0.4737
64129,TINAGL1,4.951796852,7.35E-07,???+++,6.49E-06,0.017301925,1.36,1.23,,0.474
6257,RXRB,-4.951700512,7.36E-07,--+--+,6.49E-06,0.017310495,0.81,0.94,,
10651,MTX2,-4.951132912,7.38E-07,--?---,6.51E-06,0.017361067,0.44,0.77,,-0.5096
5696,PSMB8,4.95112398,7.38E-07,?+++++,6.51E-06,0.017361864,1.38,1.16,,
6599,SMARCC1,4.950694515,7.39E-07,++++++,6.52E-06,0.017400224,1.92,1.24,,0.4576
29799,YPEL1,-4.950573282,7.40E-07,------,6.52E-06,0.017411068,0.78,0.89,-0.6518,-0.5205
84106,PRAM1,4.950168859,7.41E-07,???+++,6.53E-06,0.017447288,1.17,1.08,,0.4609
441304,,-4.949487951,7.44E-07,???--?,6.55E-06,0.017508434,0.82,0.83,,
91612,CHURC1,-4.949267007,7.45E-07,--?---,6.56E-06,0.017528319,0.76,0.85,,
5136,PDE1A,-4.947841885,7.50E-07,--?---,6.60E-06,0.017657106,0.47,0.73,-0.6,-0.4653
2159,F10,4.947363415,7.52E-07,???+++,6.61E-06,0.017700549,1.29,1.17,,
23131,GPATCH8,4.946852708,7.54E-07,++?+++,6.63E-06,0.017747033,1.73,1.18,,
51024,FIS1,-4.945259294,7.60E-07,--?---,6.68E-06,0.017892819,0.60,0.86,,
374354,NHLRC2,4.945215784,7.61E-07,++?+++,6.68E-06,0.017896816,1.24,1.12,0.695,0.5733
158405,KIAA1958,4.944463496,7.64E-07,++???+,6.70E-06,0.01796606,1.51,1.32,0.6229,0.5313
389,RHOC,4.944254339,7.64E-07,++?+++,6.71E-06,0.017985358,1.59,1.22,0.6078,0.4739
23155,CLCC1,-4.943161433,7.69E-07,+-?---,6.74E-06,0.018086519,1.28,0.95,,
5566,PRKACA,-4.942153446,7.73E-07,--?---,6.77E-06,0.018180305,0.88,0.92,,-0.5395
2018,EMX2,4.942151045,7.73E-07,+++++-,6.77E-06,0.018180529,2.67,1.37,0.6511,0.521
4705,NDUFA10,-4.941871628,7.74E-07,-----+,6.78E-06,0.01820661,0.82,0.91,,-0.4493
5053,PAH,-4.941623443,7.75E-07,--?---,6.79E-06,0.018229806,0.61,0.81,,-0.4652
57578,UNC79,-4.94133326,7.76E-07,--?--+,6.79E-06,0.018256963,0.64,0.84,,
347,APOD,4.941185902,7.76E-07,++?+++,6.80E-06,0.018270769,1.60,1.32,,
8718,TNFRSF25,4.940885355,7.78E-07,++?+++,6.81E-06,0.018298958,2.09,1.28,,
80162,ATHL1,4.940315152,7.80E-07,++?+++,6.82E-06,0.018352554,1.28,1.15,,
7094,TLN1,4.94008647,7.81E-07,-+++++,6.83E-06,0.018374091,1.43,1.14,0.689,0.5513
9326,ZNHIT3,-4.939535992,7.83E-07,--?---,6.84E-06,0.018426035,0.49,0.81,-0.6343,-0.4967
283385,MORN3,-4.939532855,7.83E-07,???---,6.84E-06,0.018426331,0.84,0.91,-0.6268,-0.5399
6745,SSR1,4.939048231,7.85E-07,+++++-,6.86E-06,0.018472178,1.34,1.11,,
10752,CHL1,-4.938498866,7.87E-07,--?---,6.87E-06,0.018524283,0.58,0.79,,-0.5105
89765,RSPH1,-4.938185475,7.89E-07,--?---,6.88E-06,0.018554071,0.82,0.90,,
7879,RAB7A,-4.937890676,7.90E-07,------,6.89E-06,0.018582133,0.73,0.89,,-0.4992
10409,BASP1,-4.937844309,7.90E-07,------,6.89E-06,0.01858655,0.66,0.83,-0.5916,-0.5199
202915,,-4.937415363,7.92E-07,???--+,6.90E-06,0.018627464,0.90,0.95,,
8822,FGF17,4.937034719,7.93E-07,?+?+++,6.91E-06,0.018663844,1.12,1.09,,
10686,CLDN16,4.937021796,7.93E-07,???++-,6.91E-06,0.01866508,1.26,1.10,,
65983,GRAMD3,4.936999131,7.93E-07,++++++,6.91E-06,0.018667249,3.06,1.43,0.6544,0.5454
84707,BEX2,-4.936947529,7.94E-07,--?--+,6.91E-06,0.018672187,0.58,0.79,-0.6748,-0.5743
4242,MFNG,4.935391827,8.00E-07,++?++-,6.96E-06,0.018821648,1.25,1.11,0.6184,0.5151
6861,SYT5,-4.934919081,8.02E-07,--?---,6.97E-06,0.018867295,0.76,0.86,-0.6264,-0.5123
1028,CDKN1C,4.934845257,8.02E-07,++++++,6.98E-06,0.018874432,1.61,1.25,,
10695,CNPY3,4.934622602,8.03E-07,++?+++,6.98E-06,0.018895975,1.69,1.17,,
84313,VPS25,-4.933603378,8.07E-07,------,7.01E-06,0.018994895,0.63,0.87,,-0.4521
3617,IMPG1,-4.932573246,8.12E-07,???---,7.05E-06,0.019095379,0.69,0.83,,-0.5001
79090,TRAPPC6A,-4.932512687,8.12E-07,-----+,7.05E-06,0.019101302,0.87,0.93,,
59286,UBL5,-4.929296978,8.25E-07,------,7.16E-06,0.019418378,0.78,0.92,,-0.443
4741,NEFM,-4.927890423,8.31E-07,-+----,7.21E-06,0.019558656,0.57,0.83,,-0.5032
3603,IL16,4.927152229,8.34E-07,?+?+++,7.23E-06,0.019632667,1.15,1.09,,
2314,FLII,4.927137932,8.34E-07,++++++,7.23E-06,0.019634103,1.28,1.13,,
1084,CEACAM3,4.925550198,8.41E-07,???+++,7.29E-06,0.019794215,1.14,1.09,,0.4485
27349,MCAT,-4.925202973,8.43E-07,--?---,7.30E-06,0.019829397,0.63,0.83,-0.7106,-0.5792
10135,NAMPT,4.92514223,8.43E-07,-+?++-,7.30E-06,0.019835558,0.53,1.04,,
94160,ABCC12,-4.923010975,8.52E-07,???---,7.38E-06,0.020052895,0.77,0.87,,
199,AIF1,4.922718651,8.54E-07,?+++++,7.39E-06,0.020082883,1.37,1.23,,
7464,CORO2A,-4.92217528,8.56E-07,--?---,7.40E-06,0.02013874,0.82,0.89,-0.6101,-0.5529
221662,RBM24,-4.92195948,8.57E-07,--?---,7.41E-06,0.020160965,0.78,0.86,-0.6495,-0.5092
7454,WAS,4.919749115,8.67E-07,-++++-,7.49E-06,0.020389972,1.42,1.10,,
3422,IDI1,-4.918324638,8.73E-07,------,7.54E-06,0.020538882,0.77,0.87,,
132321,C4orf33,-4.917695742,8.76E-07,--?---,7.56E-06,0.020604957,0.75,0.86,,-0.4843
11344,TWF2,-4.917674513,8.76E-07,------,7.56E-06,0.020607191,0.87,0.93,-0.6774,-0.5369
53981,CPSF2,4.916955854,8.79E-07,+++++-,7.59E-06,0.020682956,1.24,1.09,,0.4672
10128,LRPPRC,-4.916936459,8.79E-07,-+----,7.59E-06,0.020685004,0.51,0.84,-0.5989,-0.4752
56134,PCDHAC2,-4.916793637,8.80E-07,?-?--?,7.59E-06,0.020700094,0.77,0.83,-0.6763,-0.532
120534,ARL14EP,-4.914907969,8.88E-07,-+----,7.66E-06,0.020900328,0.73,0.87,,
85004,RERG,-4.914551503,8.90E-07,------,7.67E-06,0.02093839,0.75,0.85,,
3111,HLA-DOA,4.914521396,8.90E-07,?+?+++,7.67E-06,0.020941607,1.26,1.17,,
340094,,4.913301551,8.96E-07,???++?,7.71E-06,0.02107238,1.14,1.13,,
23026,MYO16,-4.912832516,8.98E-07,--?---,7.73E-06,0.021122871,0.67,0.85,,-0.5173
10382,TUBB4A,-4.912456604,8.99E-07,------,7.74E-06,0.021163422,0.77,0.85,,
10513,APPBP2,-4.911669768,9.03E-07,-+----,7.77E-06,0.021248543,0.76,0.91,,
5547,PRCP,4.910907237,9.07E-07,+++++-,7.80E-06,0.02133135,1.38,1.14,,0.5442
670,BPHL,-4.910429091,9.09E-07,------,7.81E-06,0.021383432,0.81,0.90,,
22863,ATG14,-4.910059613,9.10E-07,--?---,7.82E-06,0.021423761,0.89,0.95,,
124540,MSI2,4.90842457,9.18E-07,++++++,7.89E-06,0.021603111,3.27,1.31,,0.4528
23704,KCNE4,4.907895984,9.21E-07,++?+++,7.91E-06,0.021661401,1.92,1.27,,
8766,RAB11A,-4.907210527,9.24E-07,------,7.93E-06,0.021737215,0.30,0.74,-0.6484,-0.538
2551,GABPA,4.906899503,9.25E-07,++?+++,7.94E-06,0.0217717,1.22,1.14,0.6914,0.6014
169270,ZNF596,-4.906862062,9.25E-07,--?--?,7.94E-06,0.021775855,0.69,0.85,,
79803,HPS6,-4.906690926,9.26E-07,?-----,7.94E-06,0.021794856,0.83,0.92,,-0.456
203427,SLC25A43,4.906318164,9.28E-07,++++++,7.95E-06,0.021836297,1.65,1.19,,0.4803
57326,PBXIP1,4.905378198,9.32E-07,++++++,7.99E-06,0.021941135,3.65,1.40,,
63906,GPATCH3,-4.904673652,9.36E-07,--+--+,8.02E-06,0.022020033,0.75,0.92,,-0.4499
58477,SRPRB,-4.903579132,9.41E-07,--+---,8.06E-06,0.022143143,0.66,0.89,,
1327,COX4I1,-4.903326394,9.42E-07,--+---,8.06E-06,0.022171665,0.82,0.91,-0.6979,-0.5764
91683,SYT12,-4.903305626,9.42E-07,------,8.06E-06,0.02217401,0.83,0.89,-0.6436,-0.5116
124997,WDR81,4.902349729,9.47E-07,+-++++,8.10E-06,0.022282216,1.39,1.13,0.5899,0.4915
152579,SCFD2,-4.901871823,9.49E-07,------,8.12E-06,0.022336504,0.63,0.87,,-0.5109
90268,FAM105B,4.901749788,9.50E-07,++?++-,8.12E-06,0.022350387,1.19,1.09,,
171392,ZNF675,-4.901623948,9.50E-07,?+?---,8.12E-06,0.022364712,0.77,0.90,,
4901,NRL,-4.901148768,9.53E-07,???--+,8.14E-06,0.022418883,0.92,0.95,,
251,ALPPL2,4.900712516,9.55E-07,--++++,8.15E-06,0.022468727,1.34,1.11,0.6582,0.5177
90655,TGIF2LY,-4.90039481,9.56E-07,???--?,8.16E-06,0.022505094,0.91,0.94,,
22919,MAPRE1,4.899868682,9.59E-07,+++++-,8.18E-06,0.022565442,1.25,1.11,0.675,0.5514
4809,NHP2L1,-4.899557741,9.61E-07,--?---,8.19E-06,0.022601181,0.49,0.81,-0.6759,-0.5343
286023,,4.899464618,9.61E-07,???+++,8.19E-06,0.022611896,1.12,1.07,,
54073,C21orf41,4.899313914,9.62E-07,???++?,8.20E-06,0.022629245,1.07,1.07,,
23513,SCRIB,4.897786144,9.69E-07,++?+++,8.26E-06,0.022805849,2.26,1.29,0.6126,0.4833
3843,IPO5,-4.897534204,9.70E-07,--?---,8.26E-06,0.022835099,0.60,0.82,,
11252,PACSIN2,4.896617077,9.75E-07,-+++++,8.30E-06,0.022941884,1.15,1.06,0.6477,0.528
51389,RWDD1,4.896600511,9.75E-07,-+?++-,8.30E-06,0.022943817,0.54,0.93,,
6903,TBCC,-4.895810736,9.79E-07,--?---,8.33E-06,0.023036166,0.59,0.84,-0.6247,-0.5065
23527,ACAP2,4.895792756,9.79E-07,++?+++,8.33E-06,0.023038272,1.23,1.10,,
130367,SGPP2,-4.895534724,9.80E-07,--?--+,8.33E-06,0.023068524,0.49,0.79,-0.6013,-0.5257
50814,NSDHL,-4.894910902,9.84E-07,-+----,8.36E-06,0.02314182,0.78,0.90,,
51003,MED31,-4.894749419,9.84E-07,+-?---,8.36E-06,0.02316083,1.37,0.94,-0.6173,-0.4638
4086,SMAD1,4.893392434,9.91E-07,++?+++,8.42E-06,0.02332117,1.87,1.22,,
114800,CCDC85A,-4.892742865,9.94E-07,--?---,8.44E-06,0.0233983,0.78,0.85,-0.6245,-0.5071
51496,CTDSPL2,-4.892450036,9.96E-07,-+?---,8.45E-06,0.023433151,0.51,0.82,,
29920,PYCR2,-4.892274123,9.97E-07,-----+,8.45E-06,0.023454111,0.87,0.92,,
9908,G3BP2,-4.89102093,1.00E-06,--?---,8.51E-06,0.023603954,0.50,0.75,-0.6408,-0.5014
57214,KIAA1199,4.890965335,1.00E-06,+-++++,8.51E-06,0.023610622,1.91,1.28,,
115207,KCTD12,4.890638993,1.01E-06,++?+++,8.51E-06,0.023649804,1.46,1.22,,
53615,MBD3,4.890601643,1.01E-06,+++++-,8.51E-06,0.023654293,1.45,1.18,,0.4415
95681,CEP41,-4.890068616,1.01E-06,--?---,8.53E-06,0.023718436,0.59,0.78,,
139596,UPRT,-4.889127395,1.01E-06,------,8.57E-06,0.02383211,0.60,0.86,,
284244,,-4.889010881,1.01E-06,???--?,8.57E-06,0.023846218,0.87,0.89,,
442319,,-4.88874108,1.01E-06,???--?,8.58E-06,0.023878918,0.87,0.89,,
28972,SPCS1,-4.888341638,1.02E-06,--?---,8.60E-06,0.02392741,0.68,0.84,-0.6442,-0.548
342035,GLDN,-4.887992542,1.02E-06,--?---,8.61E-06,0.023969867,0.62,0.76,,
23670,TMEM2,4.88794075,1.02E-06,++++++,8.61E-06,0.023976172,1.43,1.15,0.6175,0.4424
200728,TMEM17,-4.887343669,1.02E-06,--+---,8.63E-06,0.024048976,0.61,0.82,-0.6411,-0.5273
9920,KBTBD11,-4.886890009,1.02E-06,------,8.65E-06,0.024104435,0.82,0.92,,
285713,,4.88636089,1.03E-06,???++?,8.67E-06,0.024169273,1.13,1.10,,
55520,ELAC1,-4.88573467,1.03E-06,+-?---,8.69E-06,0.024246227,0.83,0.93,,
83851,SYT16,-4.88571146,1.03E-06,--?---,8.69E-06,0.024249084,0.78,0.89,-0.6011,-0.4888
29057,TMEM29,-4.885359651,1.03E-06,???--?,8.70E-06,0.024292425,0.94,0.94,,
54971,BANP,4.884543988,1.04E-06,++?+++,8.74E-06,0.024393198,1.25,1.12,,-0.4744
1022,CDK7,-4.884132786,1.04E-06,------,8.75E-06,0.024444153,0.44,0.81,,
10486,CAP2,-4.883443516,1.04E-06,--?---,8.78E-06,0.024529795,0.63,0.78,-0.6884,-0.5723
8013,NR4A3,-4.883156881,1.04E-06,--?---,8.79E-06,0.024565495,0.70,0.82,,
146174,C16orf52,4.882960662,1.05E-06,???++?,8.79E-06,0.024589962,1.15,1.11,,
64170,CARD9,4.882794432,1.05E-06,++?+++,8.80E-06,0.024610708,1.23,1.10,,
5611,DNAJC3,4.88258566,1.05E-06,++?++-,8.81E-06,0.024636788,1.41,1.17,,
57172,CAMK1G,-4.881968689,1.05E-06,--?---,8.83E-06,0.024714015,0.61,0.80,-0.5897,-0.5306
5352,PLOD2,4.881825901,1.05E-06,++?++-,8.83E-06,0.024731921,2.29,1.32,0.6354,0.4954
23313,KIAA0930,4.881559622,1.05E-06,++?+++,8.84E-06,0.024765346,1.48,1.21,,
23760,PITPNB,-4.881043122,1.06E-06,--?---,8.86E-06,0.024830306,0.67,0.81,-0.6136,
402694,,-4.881003658,1.06E-06,???--?,8.86E-06,0.024835276,0.88,0.90,,
83860,TAF3,4.879622044,1.06E-06,++?++-,8.92E-06,0.02500988,2.55,1.30,0.645,0.5227
526,ATP6V1B2,-4.879449148,1.06E-06,--?---,8.92E-06,0.025031813,0.35,0.67,-0.647,-0.51
2186,BPTF,4.879403145,1.06E-06,++?++?,8.92E-06,0.025037652,2.31,1.33,,0.4645
3676,ITGA4,-4.879105072,1.07E-06,?-?---,8.93E-06,0.025075517,0.84,0.90,,
146705,ENTHD2,4.879072531,1.07E-06,+-++++,8.93E-06,0.025079654,1.56,1.14,,
54796,BNC2,4.878670473,1.07E-06,++?+++,8.95E-06,0.025130824,1.20,1.12,,0.4596
127795,C1orf87,4.878622315,1.07E-06,?+?+++,8.95E-06,0.025136959,1.33,1.18,,
29967,LRP12,-4.878369993,1.07E-06,--?---,8.95E-06,0.025169131,0.56,0.82,,
9054,NFS1,-4.878272644,1.07E-06,--?--+,8.96E-06,0.025181554,0.67,0.87,-0.6261,-0.5223
57560,IFT80,-4.876923782,1.08E-06,-+?---,9.01E-06,0.025354292,0.85,0.92,,
152137,CCDC50,4.876838499,1.08E-06,+-?+++,9.01E-06,0.025365251,1.83,1.21,0.6249,0.5202
8504,PEX3,-4.875874142,1.08E-06,--?---,9.05E-06,0.025489499,0.66,0.84,-0.6085,-0.5031
27338,UBE2S,-4.875747253,1.08E-06,--?---,9.06E-06,0.025505891,0.73,0.88,-0.6643,-0.531
3376,IARS,-4.875592049,1.08E-06,--?---,9.06E-06,0.025525955,0.56,0.80,-0.6185,-0.4788
375743,PTAR1,4.875483697,1.09E-06,++?++-,9.06E-06,0.02553997,2.28,1.30,0.6657,0.5556
1735,DIO3,4.874204931,1.09E-06,?-?+++,9.12E-06,0.025705946,1.28,1.12,,0.4443
